source_file,source_row_number,raw_record_id,date,time,observed_at,needs_review,review_reasons,possible_normalized_duplicate,normalized_duplicate_group,input_raw_record_id,input_source_file,input_source_sheet,input_source_row_number,input_observed_at,input_needs_review,input_review_reasons,water_in_return,mins_added,return_now,nutrient_solution,ph_down,how_much_consumed,leak_or_no,how_many_planted,problems,plant,seed_or_seedling,age,watered_amount,how_many_plants_planted,problems_faced,date_raw,how_much_consumed_raw,leak_or_no_raw,mins_added_raw,ph_down_raw,plant_raw,return_now_raw,seed_or_seedling_raw,time_raw,water_in_return_raw,watered_amount_raw,mins_added_minutes,mins_added_parse_status,water_in_return_liters,water_in_return_liters_parse_status,return_now_liters,return_now_liters_parse_status,how_much_consumed_liters,how_much_consumed_liters_parse_status,watered_amount_liters,watered_amount_liters_parse_status,ph_down_milliliters,ph_down_milliliters_parse_status,leak_reported,problem_notes,planting_notes,water_in_return_liters_possible_outlier,return_now_liters_possible_outlier,how_much_consumed_liters_possible_outlier,watered_amount_liters_possible_outlier,ph_down_milliliters_possible_outlier,mins_added_minutes_possible_outlier,age_raw,date_raw_source,how_many_planted_raw,how_many_plants_planted_raw,how_much_consumed_raw_source,how_much_consumed_liters_raw,input_observed_at_raw,leak_or_no_raw_source,mins_added_raw_source,mins_added_minutes_raw,nutrient_solution_raw,ph_down_raw_source,ph_down_milliliters_raw,plant_raw_source,planting_notes_raw,problem_notes_raw,problems_raw,problems_faced_raw,return_now_raw_source,return_now_liters_raw,seed_or_seedling_raw_source,time_raw_source,water_in_return_raw_source,water_in_return_liters_raw,watered_amount_raw_source,watered_amount_liters_raw,date_date_parse_status,mins_added_minutes_parse_status,mins_added_minutes_numeric_parse_status,water_in_return_liters_numeric_parse_status,return_now_liters_numeric_parse_status,how_much_consumed_liters_numeric_parse_status,watered_amount_liters_numeric_parse_status,ph_down_milliliters_numeric_parse_status
cleaned_data.csv,132,cleaned_data.csv::row_132,2025-11-03,09:24:00,2025-11-03T09:24:00,True,how_much_consumed_contains_context_or_uncertainty,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_70,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,70,2025-11-03T09:24:00,True,how_much_consumed_contains_context_or_uncertainty,155L,,,,,45L (weekend),major leaking in A shape,Peppers only,,,,,,,,2025-11-03 00:00:00,45L (weekend),major leaking in A shape,-,-,,-,,09:24:00,155L,,,missing,155.0,parsed,,missing,45.0,parsed,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-11-03,Peppers only,,45L (weekend),45.0,2025-11-03T09:24:00,major leaking in A shape,,,,,,,Peppers only,,,,,,,09:24:00,155L,155.0,,,parsed,missing,missing,parsed,missing,parsed,missing,missing
cleaned_data.csv,137,cleaned_data.csv::row_137,2025-11-10,08:48:00,2025-11-10T08:48:00,True,how_much_consumed_contains_context_or_uncertainty,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_75,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,75,2025-11-10T08:48:00,True,how_much_consumed_contains_context_or_uncertainty,160L,,,,,40L (weekend),leaking in A shape and gutters now too,Peppers only,gutters leak is around 2L and A shape 2L and more,,,,,,,2025-11-10 00:00:00,40L (weekend),leaking in A shape and gutters now too,-,-,,-,,08:48:00,160L,,,missing,160.0,parsed,,missing,40.0,parsed,,missing,,missing,True,gutters leak is around 2L and A shape 2L and more,Peppers only,False,False,False,False,False,False,,2025-11-10,Peppers only,,40L (weekend),40.0,2025-11-10T08:48:00,leaking in A shape and gutters now too,,,,,,,Peppers only,gutters leak is around 2L and A shape 2L and more,gutters leak is around 2L and A shape 2L and more,,,,,08:48:00,160L,160.0,,,parsed,missing,missing,parsed,missing,parsed,missing,missing
cleaned_data.csv,142,cleaned_data.csv::row_142,2025-11-17,09:43:00,2025-11-17T09:43:00,True,how_much_consumed_contains_context_or_uncertainty,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_80,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,80,2025-11-17T09:43:00,True,how_much_consumed_contains_context_or_uncertainty,150L,,,,,50L (weekend),Major leaking in A shape from temporary tank as well,Peppers only,,,,,,,,2025-11-17 00:00:00,50L (weekend),Major leaking in A shape from temporary tank as well,-,-,,-,,09:43:00,150L,,,missing,150.0,parsed,,missing,50.0,parsed,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-11-17,Peppers only,,50L (weekend),50.0,2025-11-17T09:43:00,Major leaking in A shape from temporary tank as well,,,,,,,Peppers only,,,,,,,09:43:00,150L,150.0,,,parsed,missing,missing,parsed,missing,parsed,missing,missing
cleaned_data.csv,152,cleaned_data.csv::row_152,2025-12-01,12:06:00,2025-12-01T12:06:00,True,how_much_consumed_contains_context_or_uncertainty,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_90,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,90,2025-12-01T12:06:00,True,how_much_consumed_contains_context_or_uncertainty,150L,1 min 45 secs,210L (12:52 PM),300A 300B,,55L (weekend),so much leaking,Peppers only,,,,,,,,2025-12-01 00:00:00,55L (weekend),so much leaking,1 min 45 secs,-,,210L (12:52 PM),,12:06:00,150L,,1.75,parsed,150.0,parsed,210.0,parsed,55.0,parsed,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-12-01,Peppers only,,55L (weekend),55.0,2025-12-01T12:06:00,so much leaking,1 min 45 secs,1.75,300A 300B,,,,Peppers only,,,,210L (12:52 PM),210.0,,12:06:00,150L,150.0,,,parsed,parsed,parsed,parsed,parsed,parsed,missing,missing
cleaned_data.csv,157,cleaned_data.csv::row_157,2025-12-09,13:03:00,2025-12-09T13:03:00,True,mins_added_duration_requires_review,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_95,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,95,2025-12-09T13:03:00,True,mins_added_not_machine_parseable,115L,manually,160L (1:30 PM),,,30L,so much leaking,Peppers only,,,,,,,,2025-12-09 00:00:00,30L,so much leaking,manually,-,,160L (1:30 PM),,13:03:00,115L,,,manual_entry,115.0,parsed,160.0,parsed,30.0,parsed,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-12-09,Peppers only,,30L,30.0,2025-12-09T13:03:00,so much leaking,manually,,,,,,Peppers only,,,,160L (1:30 PM),160.0,,13:03:00,115L,115.0,,,parsed,manual_entry,missing,parsed,parsed,parsed,missing,missing
cleaned_data.csv,158,cleaned_data.csv::row_158,2025-12-10,10:30:00,2025-12-10T10:30:00,True,mins_added_duration_requires_review,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_96,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,96,2025-12-10T10:30:00,True,mins_added_not_machine_parseable,145L,manually,200L (11:29 AM),300A 300B,,15L,so much leaking,Peppers only,,,,,,,,2025-12-10 00:00:00,15L,so much leaking,manually,-,,200L (11:29 AM),,10:30:00,145L,,,manual_entry,145.0,parsed,200.0,parsed,15.0,parsed,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-12-10,Peppers only,,15L,15.0,2025-12-10T10:30:00,so much leaking,manually,,300A 300B,,,,Peppers only,,,,200L (11:29 AM),200.0,,10:30:00,145L,145.0,,,parsed,manual_entry,missing,parsed,parsed,parsed,missing,missing
cleaned_data.csv,160,cleaned_data.csv::row_160,2025-12-12,11:07:00,2025-12-12T11:07:00,True,mins_added_duration_requires_review,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_98,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,98,2025-12-12T11:07:00,True,mins_added_not_machine_parseable,160L,end of cycle,,,,,so much leaking,Peppers only,,,,,,,,2025-12-12 00:00:00,-,so much leaking,end of cycle,-,,-,,11:07:00,160L,,,no_duration_pattern,160.0,parsed,,missing,,missing,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-12-12,Peppers only,,,,2025-12-12T11:07:00,so much leaking,end of cycle,,,,,,Peppers only,,,,,,,11:07:00,160L,160.0,,,parsed,no_duration_pattern,missing,parsed,missing,missing,missing,missing
cleaned_data.csv,164,cleaned_data.csv::row_164,2025-06-10,12:10:00,2025-06-10T12:10:00,True,watered_amount_contains_context_or_uncertainty,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_5,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,5,2025-06-10T12:10:00,True,watered_amount_contains_context_or_uncertainty,,,,,,,,,,arugula and lettuce,seedlings,7 days,1L (watered over weekend),12 arugula 12 lettuce,,2025-06-10 00:00:00,,,,,arugula and lettuce,,seedlings,12:10:00,,1L (watered over weekend),,missing,,missing,,missing,,missing,1.0,parsed,,missing,,,12 arugula 12 lettuce,False,False,False,False,False,False,7 days,2025-06-10,,12 arugula 12 lettuce,,,2025-06-10T12:10:00,,,,,,,arugula and lettuce,12 arugula 12 lettuce,,,,,,seedlings,12:10:00,,,1L (watered over weekend),1.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,176,cleaned_data.csv::row_176,2025-06-23,11:15:00,2025-06-23T11:15:00,True,watered_amount_quantity_requires_review; watered_amount_contains_context_or_uncertainty,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_17,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,17,2025-06-23T11:15:00,True,watered_amount_quantity_requires_review; watered_amount_contains_context_or_uncertainty,,,,,,,,,,arugula and lettuce and kale,seedlings,20 days (kale 4),watered over weekend alot so I didnt water them,12 arugula 12 lettuce 12 kale,,2025-06-23 00:00:00,,,,,arugula and lettuce and kale,,seedlings,11:15:00,,watered over weekend alot so I didnt water them,,missing,,missing,,missing,,missing,,no_quantity_pattern,,missing,,,12 arugula 12 lettuce 12 kale,False,False,False,False,False,False,20 days (kale 4),2025-06-23,,12 arugula 12 lettuce 12 kale,,,2025-06-23T11:15:00,,,,,,,arugula and lettuce and kale,12 arugula 12 lettuce 12 kale,,,,,,seedlings,11:15:00,,,watered over weekend alot so I didnt water them,,parsed,missing,missing,missing,missing,missing,missing,missing
cleaned_data.csv,193,cleaned_data.csv::row_193,2025-07-04,13:09:00,2025-07-04T13:09:00,True,watered_amount_quantity_requires_review,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_34,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,34,2025-07-04T13:09:00,True,watered_amount_quantity_requires_review,,,,,,,,,,pepper,seeds and 98 seedlings!,16 days,1L 100ml,100 seeding tray,,2025-07-04 00:00:00,,,,,Pepper,,seeds and 98 seedlings!,13:09:00,,1L 100ml,,missing,,missing,,missing,,missing,,ambiguous_multiple_quantities,,missing,,,100 seeding tray,False,False,False,False,False,False,16 days,2025-07-04,,100 seeding tray,,,2025-07-04T13:09:00,,,,,,,pepper,100 seeding tray,,,,,,seeds and 98 seedlings!,13:09:00,,,1L 100ml,,parsed,missing,missing,missing,missing,missing,missing,missing
cleaned_data.csv,194,cleaned_data.csv::row_194,2025-07-07,14:06:00,2025-07-07T14:06:00,True,watered_amount_quantity_requires_review,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_35,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,35,2025-07-07T14:06:00,True,watered_amount_quantity_requires_review,,,,,,,,,,arugula and lettuce and kale,seedlings,34 days (kale 18),1L 100ml,12 arugula 12 lettuce 12 kale,,2025-07-07 00:00:00,,,,,arugula and lettuce and kale,,seedlings,14:06:00,,1L 100ml,,missing,,missing,,missing,,missing,,ambiguous_multiple_quantities,,missing,,,12 arugula 12 lettuce 12 kale,False,False,False,False,False,False,34 days (kale 18),2025-07-07,,12 arugula 12 lettuce 12 kale,,,2025-07-07T14:06:00,,,,,,,arugula and lettuce and kale,12 arugula 12 lettuce 12 kale,,,,,,seedlings,14:06:00,,,1L 100ml,,parsed,missing,missing,missing,missing,missing,missing,missing
cleaned_data.csv,196,cleaned_data.csv::row_196,2025-07-08,15:05:00,2025-07-08T15:05:00,True,watered_amount_contains_context_or_uncertainty,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_37,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,37,2025-07-08T15:05:00,True,watered_amount_contains_context_or_uncertainty,,,,,,,,,,arugula and lettuce and kale,seedlings,35 days (kale 19),someone watered? 4L ig,12 arugula 12 lettuce 12 kale,,2025-07-08 00:00:00,,,,,arugula and lettuce and kale,,seedlings,15:05:00,,someone watered? 4L ig,,missing,,missing,,missing,,missing,4.0,parsed,,missing,,,12 arugula 12 lettuce 12 kale,False,False,False,False,False,False,35 days (kale 19),2025-07-08,,12 arugula 12 lettuce 12 kale,,,2025-07-08T15:05:00,,,,,,,arugula and lettuce and kale,12 arugula 12 lettuce 12 kale,,,,,,seedlings,15:05:00,,,someone watered? 4L ig,4.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,197,cleaned_data.csv::row_197,2025-07-08,15:05:00,2025-07-08T15:05:00,True,watered_amount_contains_context_or_uncertainty,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_38,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,38,2025-07-08T15:05:00,True,watered_amount_contains_context_or_uncertainty,,,,,,,,,,pepper,seeds and 98 seedlings!,20 days,someone watered? 1L ig,100 seeding tray,,2025-07-08 00:00:00,,,,,Pepper,,seeds and 98 seedlings!,15:05:00,,someone watered? 1L ig,,missing,,missing,,missing,,missing,1.0,parsed,,missing,,,100 seeding tray,False,False,False,False,False,False,20 days,2025-07-08,,100 seeding tray,,,2025-07-08T15:05:00,,,,,,,pepper,100 seeding tray,,,,,,seeds and 98 seedlings!,15:05:00,,,someone watered? 1L ig,1.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,198,cleaned_data.csv::row_198,2025-07-09,11:16:00,2025-07-09T11:16:00,True,watered_amount_contains_context_or_uncertainty,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_39,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,39,2025-07-09T11:16:00,True,watered_amount_contains_context_or_uncertainty,,,,,,,,,,arugula and lettuce and kale,seedlings,36 days (kale 20),someone watered? 4L ig,12 arugula 12 lettuce 12 kale,arugula started turning red and whitefly infestation mainly in lettuce,2025-07-09 00:00:00,,,,,arugula and lettuce and kale,,seedlings,11:16:00,,someone watered? 4L ig,,missing,,missing,,missing,,missing,4.0,parsed,,missing,,arugula started turning red and whitefly infestation mainly in lettuce,12 arugula 12 lettuce 12 kale,False,False,False,False,False,False,36 days (kale 20),2025-07-09,,12 arugula 12 lettuce 12 kale,,,2025-07-09T11:16:00,,,,,,,arugula and lettuce and kale,12 arugula 12 lettuce 12 kale,arugula started turning red and whitefly infestation mainly in lettuce,,arugula started turning red and whitefly infestation mainly in lettuce,,,seedlings,11:16:00,,,someone watered? 4L ig,4.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,199,cleaned_data.csv::row_199,2025-07-09,11:16:00,2025-07-09T11:16:00,True,watered_amount_contains_context_or_uncertainty,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_40,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,40,2025-07-09T11:16:00,True,watered_amount_contains_context_or_uncertainty,,,,,,,,,,pepper,seeds and 98 seedlings!,21 days,someone watered? 1L ig,100 seeding tray,,2025-07-09 00:00:00,,,,,Pepper,,seeds and 98 seedlings!,11:16:00,,someone watered? 1L ig,,missing,,missing,,missing,,missing,1.0,parsed,,missing,,,100 seeding tray,False,False,False,False,False,False,21 days,2025-07-09,,100 seeding tray,,,2025-07-09T11:16:00,,,,,,,pepper,100 seeding tray,,,,,,seeds and 98 seedlings!,11:16:00,,,someone watered? 1L ig,1.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,206,cleaned_data.csv::row_206,2025-07-15,14:27:00,2025-07-15T14:27:00,True,watered_amount_quantity_requires_review,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_47,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,47,2025-07-15T14:27:00,True,watered_amount_quantity_requires_review,,,,,,,,,,pepper,seeds and 98 seedlings!,27 days,1L 400ml,100 seeding tray,,2025-07-15 00:00:00,,,,,Pepper,,seeds and 98 seedlings!,14:27:00,,1L 400ml,,missing,,missing,,missing,,missing,,ambiguous_multiple_quantities,,missing,,,100 seeding tray,False,False,False,False,False,False,27 days,2025-07-15,,100 seeding tray,,,2025-07-15T14:27:00,,,,,,,pepper,100 seeding tray,,,,,,seeds and 98 seedlings!,14:27:00,,,1L 400ml,,parsed,missing,missing,missing,missing,missing,missing,missing
cleaned_data.csv,229,cleaned_data.csv::row_229,2025-08-11,14:07:00,2025-08-11T14:07:00,True,watered_amount_quantity_requires_review,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_70,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,70,2025-08-11T14:07:00,True,watered_amount_quantity_requires_review,,,,,,,,,,pepper,seeds and 98 seedlings!,52 days,1L 300ml,100 seeding tray,,2025-08-11 00:00:00,,,,,Pepper,,seeds and 98 seedlings!,14:07:00,,1L 300ml,,missing,,missing,,missing,,missing,,ambiguous_multiple_quantities,,missing,,,100 seeding tray,False,False,False,False,False,False,52 days,2025-08-11,,100 seeding tray,,,2025-08-11T14:07:00,,,,,,,pepper,100 seeding tray,,,,,,seeds and 98 seedlings!,14:07:00,,,1L 300ml,,parsed,missing,missing,missing,missing,missing,missing,missing
cleaned_data.csv,238,cleaned_data.csv::row_238,2025-08-20,14:38:00,2025-08-20T14:38:00,True,watered_amount_quantity_requires_review,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_79,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,79,2025-08-20T14:38:00,True,watered_amount_quantity_requires_review,,,,,,,,,,arugula,seedlings,2 days,4L 100ml,94 plants,,2025-08-20 00:00:00,,,,,Arugula,,seedlings,14:38:00,,4L 100ml,,missing,,missing,,missing,,missing,,ambiguous_multiple_quantities,,missing,,,94 plants,False,False,False,False,False,False,2 days,2025-08-20,,94 plants,,,2025-08-20T14:38:00,,,,,,,arugula,94 plants,,,,,,seedlings,14:38:00,,,4L 100ml,,parsed,missing,missing,missing,missing,missing,missing,missing
cleaned_data.csv,239,cleaned_data.csv::row_239,2025-08-22,13:12:00,2025-08-22T13:12:00,True,watered_amount_liters_possible_outlier,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_80,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,80,2025-08-22T13:12:00,True,watered_amount_liters_possible_outlier,,,,,,,,,,arugula,seedlings,4 days,7L,94 plants,,2025-08-22 00:00:00,,,,,Arugula,,seedlings,13:12:00,,7L,,missing,,missing,,missing,,missing,7.0,parsed,,missing,,,94 plants,False,False,False,True,False,False,4 days,2025-08-22,,94 plants,,,2025-08-22T13:12:00,,,,,,,arugula,94 plants,,,,,,seedlings,13:12:00,,,7L,7.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,241,cleaned_data.csv::row_241,2025-08-25,09:20:00,2025-08-25T09:20:00,True,watered_amount_quantity_requires_review,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_82,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,82,2025-08-25T09:20:00,True,watered_amount_quantity_requires_review,,,,,,,,,,arugula,seedlings,7 days,7L 600ml,94 plants,,2025-08-25 00:00:00,,,,,Arugula,,seedlings,09:20:00,,7L 600ml,,missing,,missing,,missing,,missing,,ambiguous_multiple_quantities,,missing,,,94 plants,False,False,False,False,False,False,7 days,2025-08-25,,94 plants,,,2025-08-25T09:20:00,,,,,,,arugula,94 plants,,,,,,seedlings,09:20:00,,,7L 600ml,,parsed,missing,missing,missing,missing,missing,missing,missing
cleaned_data.csv,243,cleaned_data.csv::row_243,2025-08-26,13:50:00,2025-08-26T13:50:00,True,watered_amount_quantity_requires_review,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_84,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,84,2025-08-26T13:50:00,True,watered_amount_quantity_requires_review,,,,,,,,,,arugula,seedlings,8 days,5L 500ml,94 plants,,2025-08-26 00:00:00,,,,,Arugula,,seedlings,13:50:00,,5L 500ml,,missing,,missing,,missing,,missing,,ambiguous_multiple_quantities,,missing,,,94 plants,False,False,False,False,False,False,8 days,2025-08-26,,94 plants,,,2025-08-26T13:50:00,,,,,,,arugula,94 plants,,,,,,seedlings,13:50:00,,,5L 500ml,,parsed,missing,missing,missing,missing,missing,missing,missing
cleaned_data.csv,245,cleaned_data.csv::row_245,2025-08-27,12:15:00,2025-08-27T12:15:00,True,watered_amount_quantity_requires_review,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_86,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,86,2025-08-27T12:15:00,True,watered_amount_quantity_requires_review,,,,,,,,,,arugula,seedlings,9 days,4L 500ml,94 plants,,2025-08-27 00:00:00,,,,,Arugula,,seedlings,12:15:00,,4L 500ml,,missing,,missing,,missing,,missing,,ambiguous_multiple_quantities,,missing,,,94 plants,False,False,False,False,False,False,9 days,2025-08-27,,94 plants,,,2025-08-27T12:15:00,,,,,,,arugula,94 plants,,,,,,seedlings,12:15:00,,,4L 500ml,,parsed,missing,missing,missing,missing,missing,missing,missing
cleaned_data.csv,248,cleaned_data.csv::row_248,2025-08-29,12:47:00,2025-08-29T12:47:00,True,watered_amount_quantity_requires_review,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_89,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,89,2025-08-29T12:47:00,True,watered_amount_quantity_requires_review,,,,,,,,,,arugula,seedlings,11 days,6L 300ml,94 plants,,2025-08-29 00:00:00,,,,,Arugula,,seedlings,12:47:00,,6L 300ml,,missing,,missing,,missing,,missing,,ambiguous_multiple_quantities,,missing,,,94 plants,False,False,False,False,False,False,11 days,2025-08-29,,94 plants,,,2025-08-29T12:47:00,,,,,,,arugula,94 plants,,,,,,seedlings,12:47:00,,,6L 300ml,,parsed,missing,missing,missing,missing,missing,missing,missing
cleaned_data.csv,250,cleaned_data.csv::row_250,2025-09-01,10:44:00,2025-09-01T10:44:00,True,watered_amount_quantity_requires_review,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_91,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,91,2025-09-01T10:44:00,True,watered_amount_quantity_requires_review,,,,,,,,,,arugula,seedlings,14 days,7L 300ml,94 plants,,2025-09-01 00:00:00,,,,,Arugula,,seedlings,10:44:00,,7L 300ml,,missing,,missing,,missing,,missing,,ambiguous_multiple_quantities,,missing,,,94 plants,False,False,False,False,False,False,14 days,2025-09-01,,94 plants,,,2025-09-01T10:44:00,,,,,,,arugula,94 plants,,,,,,seedlings,10:44:00,,,7L 300ml,,parsed,missing,missing,missing,missing,missing,missing,missing
cleaned_data.csv,252,cleaned_data.csv::row_252,2025-09-02,10:51:00,2025-09-02T10:51:00,True,watered_amount_liters_possible_outlier,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_93,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,93,2025-09-02T10:51:00,True,watered_amount_liters_possible_outlier,,,,,,,,,,arugula,seedlings,15 days,14L,94 plants,,2025-09-02 00:00:00,,,,,Arugula,,seedlings,10:51:00,,14L,,missing,,missing,,missing,,missing,14.0,parsed,,missing,,,94 plants,False,False,False,True,False,False,15 days,2025-09-02,,94 plants,,,2025-09-02T10:51:00,,,,,,,arugula,94 plants,,,,,,seedlings,10:51:00,,,14L,14.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,254,cleaned_data.csv::row_254,2025-09-03,09:53:00,2025-09-03T09:53:00,True,watered_amount_liters_possible_outlier,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_95,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,95,2025-09-03T09:53:00,True,watered_amount_liters_possible_outlier,,,,,,,,,,arugula,seedlings,16 days,10L,94 plants,,2025-09-03 00:00:00,,,,,Arugula,,seedlings,09:53:00,,10L,,missing,,missing,,missing,,missing,10.0,parsed,,missing,,,94 plants,False,False,False,True,False,False,16 days,2025-09-03,,94 plants,,,2025-09-03T09:53:00,,,,,,,arugula,94 plants,,,,,,seedlings,09:53:00,,,10L,10.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,256,cleaned_data.csv::row_256,2025-09-05,14:44:00,2025-09-05T14:44:00,True,watered_amount_quantity_requires_review,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_97,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,97,2025-09-05T14:44:00,True,watered_amount_quantity_requires_review,,,,,,,,,,arugula,seedlings,18 days,14L 300ml,94 plants,,2025-09-05 00:00:00,,,,,Arugula,,seedlings,14:44:00,,14L 300ml,,missing,,missing,,missing,,missing,,ambiguous_multiple_quantities,,missing,,,94 plants,False,False,False,False,False,False,18 days,2025-09-05,,94 plants,,,2025-09-05T14:44:00,,,,,,,arugula,94 plants,,,,,,seedlings,14:44:00,,,14L 300ml,,parsed,missing,missing,missing,missing,missing,missing,missing
cleaned_data.csv,258,cleaned_data.csv::row_258,2025-09-08,10:28:00,2025-09-08T10:28:00,True,watered_amount_quantity_requires_review,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_99,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,99,2025-09-08T10:28:00,True,watered_amount_quantity_requires_review,,,,,,,,,,arugula,seedlings,21 days,14L 400ml,94 plants,,2025-09-08 00:00:00,,,,,Arugula,,seedlings,10:28:00,,14L 400ml,,missing,,missing,,missing,,missing,,ambiguous_multiple_quantities,,missing,,,94 plants,False,False,False,False,False,False,21 days,2025-09-08,,94 plants,,,2025-09-08T10:28:00,,,,,,,arugula,94 plants,,,,,,seedlings,10:28:00,,,14L 400ml,,parsed,missing,missing,missing,missing,missing,missing,missing
cleaned_data.csv,260,cleaned_data.csv::row_260,2025-09-09,10:48:00,2025-09-09T10:48:00,True,watered_amount_liters_possible_outlier,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_101,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,101,2025-09-09T10:48:00,True,watered_amount_liters_possible_outlier,,,,,,,,,,arugula,seedlings,22 days,12L,94 plants,,2025-09-09 00:00:00,,,,,Arugula,,seedlings,10:48:00,,12L,,missing,,missing,,missing,,missing,12.0,parsed,,missing,,,94 plants,False,False,False,True,False,False,22 days,2025-09-09,,94 plants,,,2025-09-09T10:48:00,,,,,,,arugula,94 plants,,,,,,seedlings,10:48:00,,,12L,12.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,262,cleaned_data.csv::row_262,2025-09-10,09:08:00,2025-09-10T09:08:00,True,watered_amount_liters_possible_outlier,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_103,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,103,2025-09-10T09:08:00,True,watered_amount_liters_possible_outlier,,,,,,,,,,arugula,seedlings,23 days,12L,94 plants,,2025-09-10 00:00:00,,,,,Arugula,,seedlings,09:08:00,,12L,,missing,,missing,,missing,,missing,12.0,parsed,,missing,,,94 plants,False,False,False,True,False,False,23 days,2025-09-10,,94 plants,,,2025-09-10T09:08:00,,,,,,,arugula,94 plants,,,,,,seedlings,09:08:00,,,12L,12.0,parsed,missing,missing,missing,missing,missing,parsed,missing
